7
loading data
mean of input data
[27.73478675  2.49622512  0.6725357 ]
min of input data
[-359.89138085    0.         -358.15238973]
max of input data
[357.88102783  12.39961693 357.95459151]
done loading data
WARNING:tensorflow:From /tmp/op_blocks/fc_layer.py:9: __init__ (from tensorflow.python.ops.init_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.initializers.variance_scaling instead with distribution=uniform to get equivalent behavior.
2019-01-03 23:17:41.226499: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-01-03 23:17:41.308921: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-01-03 23:17:41.309535: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: Quadro M5000 major: 5 minor: 2 memoryClockRate(GHz): 1.038
pciBusID: 0000:01:00.0
totalMemory: 7.94GiB freeMemory: 7.39GiB
2019-01-03 23:17:41.309554: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2019-01-03 23:17:41.518445: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-01-03 23:17:41.518485: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2019-01-03 23:17:41.518492: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2019-01-03 23:17:41.518867: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 7127 MB memory) -> physical GPU (device: 0, name: Quadro M5000, pci bus id: 0000:01:00.0, compute capability: 5.2)
It: 0 Loss: 1490.97900391, LR: 0.0001
It: 35400 Loss: 53.91929245, LR: 1.70332988825e-05
It: 35500 Loss: 3.9570453167, LR: 1.69483449499e-05
It: 35600 Loss: 217.281463623, LR: 1.68638147269e-05
It: 35700 Loss: 9.09279155731, LR: 1.67797061e-05
It: 35800 Loss: 225.299407959, LR: 1.66960169667e-05
It: 35900 Loss: 4.36294603348, LR: 1.66127452347e-05
It: 36000 Loss: 3.36308336258, LR: 1.65298888222e-05
It: 36100 Loss: 24.5617313385, LR: 1.64474456577e-05
It: 36200 Loss: 10.97772789, LR: 1.63654136803e-05
It: 36300 Loss: 60.7589035034, LR: 1.6283790839e-05
It: 36400 Loss: 4.48259210587, LR: 1.62025750934e-05
It: 36500 Loss: 4.11559152603, LR: 1.6121764413e-05
It: 36600 Loss: 332.126983643, LR: 1.60413567775e-05
It: 36700 Loss: 242.825408936, LR: 1.59613501768e-05
It: 36800 Loss: 111.621841431, LR: 1.58817426107e-05
It: 36900 Loss: 4.41559553146, LR: 1.5802532089e-05
It: 37000 Loss: 825.778381348, LR: 1.57237166314e-05
It: 37100 Loss: 139.88444519, LR: 1.56452942675e-05
It: 37200 Loss: 4.16284656525, LR: 1.55672630368e-05
It: 37300 Loss: 116.50705719, LR: 1.54896209885e-05
It: 37400 Loss: 137.10798645, LR: 1.54123661815e-05
It: 37500 Loss: 5.52665328979, LR: 1.53354966845e-05
It: 37600 Loss: 484.522674561, LR: 1.52590105757e-05
It: 37700 Loss: 175.328842163, LR: 1.51829059429e-05
It: 37800 Loss: 82.4557571411, LR: 1.51071808836e-05
It: 37900 Loss: 862.209533691, LR: 1.50318335046e-05
It: 38000 Loss: 770.85333252, LR: 1.49568619223e-05
It: 38100 Loss: 671.791442871, LR: 1.48822642622e-05
It: 38200 Loss: 58.6444358826, LR: 1.48080386595e-05
It: 38300 Loss: 659.931030273, LR: 1.47341832586e-05
It: 38400 Loss: 522.850463867, LR: 1.4660696213e-05
It: 38500 Loss: 3.01395893097, LR: 1.45875756856e-05
It: 38600 Loss: 3.34582519531, LR: 1.45148198484e-05
It: 38700 Loss: 3.26426577568, LR: 1.44424268824e-05
It: 38800 Loss: 235.147705078, LR: 1.43703949778e-05
It: 38900 Loss: 31.6697769165, LR: 1.42987223338e-05
It: 39000 Loss: 72.6382369995, LR: 1.42274071587e-05
It: 39100 Loss: 4.00418949127, LR: 1.41564476694e-05
It: 39200 Loss: 6.22080802917, LR: 1.40858420921e-05
It: 39300 Loss: 1152.06091309, LR: 1.40155886616e-05
It: 39400 Loss: 372.786804199, LR: 1.39456856215e-05
It: 39500 Loss: 3.06661081314, LR: 1.38761312243e-05
It: 39600 Loss: 2.65222024918, LR: 1.38069237311e-05
It: 39700 Loss: 286.636077881, LR: 1.37380614117e-05
It: 39800 Loss: 4.07865905762, LR: 1.36695425446e-05
It: 39900 Loss: 625.969909668, LR: 1.36013654167e-05
It: 40000 Loss: 45.6164321899, LR: 1.35335283237e-05
It: 40100 Loss: 11.299115181, LR: 1.34660295696e-05
It: 40200 Loss: 504.238494873, LR: 1.33988674669e-05
It: 40300 Loss: 73.2506256104, LR: 1.33320403366e-05
It: 40400 Loss: 3.03284287453, LR: 1.3265546508e-05
It: 40500 Loss: 911.552246094, LR: 1.31993843188e-05
It: 40600 Loss: 2.82695770264, LR: 1.31335521148e-05
It: 40700 Loss: 16.1850757599, LR: 1.30680482504e-05
It: 40800 Loss: 16.5692443848, LR: 1.30028710878e-05
It: 40900 Loss: 285.686950684, LR: 1.29380189977e-05
It: 41000 Loss: 137.436096191, LR: 1.28734903588e-05
It: 41100 Loss: 3.5472240448, LR: 1.28092835578e-05
It: 41200 Loss: 473.680297852, LR: 1.27453969895e-05
It: 41300 Loss: 438.011016846, LR: 1.26818290568e-05
It: 41400 Loss: 390.904754639, LR: 1.26185781705e-05
It: 41500 Loss: 137.795715332, LR: 1.25556427493e-05
It: 41600 Loss: 64.7521514893, LR: 1.24930212199e-05
It: 41700 Loss: 503.70211792, LR: 1.24307120166e-05
It: 41800 Loss: 21.5676708221, LR: 1.23687135817e-05
It: 41900 Loss: 129.58392334, LR: 1.23070243654e-05
It: 42000 Loss: 171.003799438, LR: 1.22456428253e-05
It: 42100 Loss: 696.729125977, LR: 1.21845674269e-05
It: 42200 Loss: 3.48937606812, LR: 1.21237966433e-05
It: 42300 Loss: 73.0132522583, LR: 1.20633289553e-05
It: 42400 Loss: 442.440979004, LR: 1.20031628511e-05
It: 42500 Loss: 521.631713867, LR: 1.19432968267e-05
It: 42600 Loss: 388.46661377, LR: 1.18837293852e-05
It: 42700 Loss: 15.7466135025, LR: 1.18244590377e-05
It: 42800 Loss: 372.190429688, LR: 1.17654843022e-05
It: 42900 Loss: 577.085510254, LR: 1.17068037044e-05
It: 43000 Loss: 429.730987549, LR: 1.16484157773e-05
It: 43100 Loss: 3.35478544235, LR: 1.15903190613e-05
It: 43200 Loss: 312.972015381, LR: 1.15325121038e-05
It: 43300 Loss: 801.663635254, LR: 1.14749934597e-05
It: 43400 Loss: 44.3606834412, LR: 1.14177616911e-05
It: 43500 Loss: 5.25800418854, LR: 1.13608153671e-05
It: 43600 Loss: 61.1812019348, LR: 1.1304153064e-05
It: 43700 Loss: 186.428268433, LR: 1.12477733654e-05
It: 43800 Loss: 4.54051351547, LR: 1.11916748617e-05
It: 43900 Loss: 281.91809082, LR: 1.11358561505e-05
It: 44000 Loss: 3.58629012108, LR: 1.10803158362e-05
It: 44100 Loss: 4.33285903931, LR: 1.10250525304e-05
It: 44200 Loss: 3.70468235016, LR: 1.09700648516e-05
It: 44300 Loss: 3.03683590889, LR: 1.09153514248e-05
It: 44400 Loss: 243.585128784, LR: 1.08609108825e-05
It: 44500 Loss: 3.36279654503, LR: 1.08067418635e-05
It: 44600 Loss: 538.511779785, LR: 1.07528430136e-05
It: 44700 Loss: 654.59588623, LR: 1.06992129853e-05
It: 44800 Loss: 670.001525879, LR: 1.06458504379e-05
It: 44900 Loss: 326.964447021, LR: 1.05927540374e-05
It: 45000 Loss: 454.70526123, LR: 1.05399224562e-05
It: 45100 Loss: 591.243225098, LR: 1.04873543736e-05
It: 45200 Loss: 40.9795570374, LR: 1.04350484755e-05
It: 45300 Loss: 105.569747925, LR: 1.03830034541e-05
It: 45400 Loss: 181.402511597, LR: 1.03312180083e-05
It: 45500 Loss: 208.943603516, LR: 1.02796908435e-05
It: 45600 Loss: 319.055480957, LR: 1.02284206716e-05
It: 45700 Loss: 252.664123535, LR: 1.01774062106e-05
It: 45800 Loss: 115.260803223, LR: 1.01266461854e-05
It: 45900 Loss: 6.77361679077, LR: 1.00761393268e-05
It: 46000 Loss: 3.50113558769, LR: 1.00258843723e-05
It: 46100 Loss: 883.157409668, LR: 9.97588006536e-06
It: 46200 Loss: 347.900421143, LR: 9.92612515596e-06
It: 46300 Loss: 264.56829834, LR: 9.87661840021e-06
It: 46400 Loss: 50.4769058228, LR: 9.82735856044e-06
It: 46500 Loss: 2.58118343353, LR: 9.77834440514e-06
It: 46600 Loss: 3.21899604797, LR: 9.72957470895e-06
It: 46700 Loss: 5.4191236496, LR: 9.68104825265e-06
It: 46800 Loss: 292.39074707, LR: 9.63276382305e-06
It: 46900 Loss: 3.92374610901, LR: 9.58472021305e-06
It: 47000 Loss: 8.72777843475, LR: 9.53691622155e-06
It: 47100 Loss: 848.294799805, LR: 9.48935065346e-06
It: 47200 Loss: 211.94732666, LR: 9.44202231963e-06
It: 47300 Loss: 3.01465129852, LR: 9.39493003685e-06
It: 47400 Loss: 11.8315753937, LR: 9.34807262781e-06
It: 47500 Loss: 3.57303142548, LR: 9.30144892107e-06
It: 47600 Loss: 418.648010254, LR: 9.25505775103e-06
It: 47700 Loss: 128.854232788, LR: 9.20889795793e-06
It: 47800 Loss: 11.9682130814, LR: 9.16296838775e-06
It: 47900 Loss: 217.868530273, LR: 9.11726789226e-06
It: 48000 Loss: 663.04296875, LR: 9.07179532894e-06
It: 48100 Loss: 9.17411231995, LR: 9.02654956098e-06
It: 48200 Loss: 80.6297607422, LR: 8.98152945722e-06
It: 48300 Loss: 63.3467445374, LR: 8.93673389218e-06
It: 48400 Loss: 151.331436157, LR: 8.89216174594e-06
It: 48500 Loss: 680.114013672, LR: 8.84781190421e-06
It: 48600 Loss: 546.908630371, LR: 8.80368325824e-06
It: 48700 Loss: 10.5921449661, LR: 8.75977470481e-06
It: 48800 Loss: 276.71270752, LR: 8.7160851462e-06
It: 48900 Loss: 174.602859497, LR: 8.67261349017e-06
It: 49000 Loss: 61.2749633789, LR: 8.62935864994e-06
It: 49100 Loss: 2.56391572952, LR: 8.58631954412e-06
It: 49200 Loss: 836.346191406, LR: 8.54349509673e-06
It: 49300 Loss: 249.988388062, LR: 8.50088423717e-06
It: 49400 Loss: 2.9450302124, LR: 8.45848590016e-06
It: 49500 Loss: 535.723937988, LR: 8.41629902573e-06
It: 49600 Loss: 10.9481773376, LR: 8.37432255922e-06
It: 49700 Loss: 213.518569946, LR: 8.33255545121e-06
It: 49800 Loss: 125.638328552, LR: 8.29099665752e-06
It: 49900 Loss: 349.779327393, LR: 8.24964513917e-06
It: 50000 Loss: 13.2131118774, LR: 8.20849986239e-06
It: 50100 Loss: 552.469970703, LR: 8.16755979853e-06
It: 50200 Loss: 156.355575562, LR: 8.12682392409e-06
It: 50300 Loss: 7.57797574997, LR: 8.08629122067e-06
It: 50400 Loss: 21.3949584961, LR: 8.04596067495e-06
It: 50500 Loss: 127.334503174, LR: 8.00583127867e-06
It: 50600 Loss: 13.008477211, LR: 7.96590202859e-06
It: 50700 Loss: 4.29330825806, LR: 7.92617192647e-06
It: 50800 Loss: 357.578826904, LR: 7.88663997907e-06
It: 50900 Loss: 357.336853027, LR: 7.84730519807e-06
It: 51000 Loss: 2.30092096329, LR: 7.80816660012e-06
It: 51100 Loss: 353.452301025, LR: 7.76922320673e-06
It: 51200 Loss: 599.6328125, LR: 7.73047404433e-06
It: 51300 Loss: 15.8595647812, LR: 7.69191814418e-06
It: 51400 Loss: 671.188049316, LR: 7.65355454239e-06
It: 51500 Loss: 659.55871582, LR: 7.61538227986e-06
It: 51600 Loss: 647.737609863, LR: 7.57740040228e-06
It: 51700 Loss: 28.0526790619, LR: 7.53960796011e-06
It: 51800 Loss: 240.775588989, LR: 7.50200400853e-06
It: 51900 Loss: 337.284881592, LR: 7.46458760744e-06
It: 52000 Loss: 52.2216949463, LR: 7.42735782143e-06
It: 52100 Loss: 22.2796058655, LR: 7.39031371976e-06
It: 52200 Loss: 88.4801101685, LR: 7.35345437631e-06
It: 52300 Loss: 108.440063477, LR: 7.3167788696e-06
It: 52400 Loss: 3.22585535049, LR: 7.28028628274e-06
It: 52500 Loss: 275.923034668, LR: 7.24397570343e-06
It: 52600 Loss: 68.4199676514, LR: 7.20784622388e-06
It: 52700 Loss: 69.7653274536, LR: 7.17189694086e-06
It: 52800 Loss: 174.213088989, LR: 7.13612695564e-06
It: 52900 Loss: 461.86315918, LR: 7.10053537396e-06
It: 53000 Loss: 63.8742980957, LR: 7.06512130604e-06
It: 53100 Loss: 3.50930428505, LR: 7.02988386652e-06
It: 53200 Loss: 527.497436523, LR: 6.99482217447e-06
It: 53300 Loss: 174.736175537, LR: 6.95993535333e-06
It: 53400 Loss: 59.365978241, LR: 6.92522253093e-06
It: 53500 Loss: 807.450195312, LR: 6.89068283947e-06
It: 53600 Loss: 123.013671875, LR: 6.85631541543e-06
It: 53700 Loss: 530.31640625, LR: 6.82211939963e-06
It: 53800 Loss: 3.08661961555, LR: 6.78809393718e-06
It: 53900 Loss: 247.305007935, LR: 6.75423817742e-06
It: 54000 Loss: 26.9342441559, LR: 6.72055127397e-06
It: 54100 Loss: 314.69317627, LR: 6.68703238466e-06
It: 54200 Loss: 7.08111000061, LR: 6.6536806715e-06
It: 54300 Loss: 13.7379999161, LR: 6.62049530071e-06
It: 54400 Loss: 172.460357666, LR: 6.58747544264e-06
It: 54500 Loss: 315.329864502, LR: 6.5546202718e-06
It: 54600 Loss: 729.758605957, LR: 6.52192896681e-06
It: 54700 Loss: 255.596862793, LR: 6.48940071039e-06
It: 54800 Loss: 207.464172363, LR: 6.45703468932e-06
It: 54900 Loss: 41.7827453613, LR: 6.42483009445e-06
It: 55000 Loss: 525.417053223, LR: 6.39278612067e-06
It: 55100 Loss: 370.947784424, LR: 6.36090196688e-06
It: 55200 Loss: 2.67578816414, LR: 6.32917683596e-06
It: 55300 Loss: 224.934387207, LR: 6.2976099348e-06
It: 55400 Loss: 3.44994187355, LR: 6.26620047422e-06
It: 55500 Loss: 62.5150108337, LR: 6.23494766897e-06
It: 55600 Loss: 615.61505127, LR: 6.20385073774e-06
It: 55700 Loss: 245.100967407, LR: 6.1729089031e-06
It: 55800 Loss: 119.995536804, LR: 6.1421213915e-06
It: 55900 Loss: 119.220413208, LR: 6.11148743326e-06
It: 56000 Loss: 8.2427778244, LR: 6.08100626252e-06
It: 56100 Loss: 162.505752563, LR: 6.05067711726e-06
It: 56200 Loss: 346.868103027, LR: 6.02049923924e-06
It: 56300 Loss: 2.57031202316, LR: 5.99047187401e-06
It: 56400 Loss: 72.2843093872, LR: 5.96059427089e-06
It: 56500 Loss: 202.145614624, LR: 5.93086568294e-06
It: 56600 Loss: 536.755859375, LR: 5.90128536694e-06
It: 56700 Loss: 134.28465271, LR: 5.87185258339e-06
It: 56800 Loss: 398.670227051, LR: 5.84256659645e-06
It: 56900 Loss: 57.059928894, LR: 5.81342667398e-06
It: 57000 Loss: 189.242904663, LR: 5.78443208748e-06
It: 57100 Loss: 505.287811279, LR: 5.75558211209e-06
It: 57200 Loss: 119.819755554, LR: 5.72687602655e-06
It: 57300 Loss: 215.528625488, LR: 5.6983131132e-06
It: 57400 Loss: 526.965209961, LR: 5.66989265798e-06
It: 57500 Loss: 9.14619731903, LR: 5.64161395038e-06
It: 57600 Loss: 2.33581352234, LR: 5.61347628341e-06
It: 57700 Loss: 235.937866211, LR: 5.58547895365e-06
It: 57800 Loss: 494.577362061, LR: 5.55762126115e-06
It: 57900 Loss: 27.7148628235, LR: 5.52990250947e-06
It: 58000 Loss: 3.00848007202, LR: 5.50232200564e-06
It: 58100 Loss: 2.25660037994, LR: 5.47487906015e-06
It: 58200 Loss: 3.21719050407, LR: 5.44757298692e-06
It: 58300 Loss: 2.99751734734, LR: 5.4204031033e-06
It: 58400 Loss: 732.370361328, LR: 5.39336873004e-06
It: 58500 Loss: 122.430603027, LR: 5.36646919127e-06
It: 58600 Loss: 710.639648438, LR: 5.33970381452e-06
It: 58700 Loss: 626.033508301, LR: 5.31307193064e-06
It: 58800 Loss: 480.686950684, LR: 5.28657287384e-06
It: 58900 Loss: 195.480712891, LR: 5.26020598163e-06
It: 59000 Loss: 492.259277344, LR: 5.23397059484e-06
It: 59100 Loss: 188.03453064, LR: 5.2078660576e-06
It: 59200 Loss: 3.28435182571, LR: 5.18189171727e-06
It: 59300 Loss: 47.6297683716, LR: 5.15604692451e-06
It: 59400 Loss: 211.269699097, LR: 5.13033103319e-06
It: 59500 Loss: 225.118377686, LR: 5.10474340042e-06
It: 59600 Loss: 551.538818359, LR: 5.07928338649e-06
It: 59700 Loss: 3.1256711483, LR: 5.05395035491e-06
It: 59800 Loss: 3.25106406212, LR: 5.02874367236e-06
It: 59900 Loss: 232.168457031, LR: 5.00366270866e-06
It: 60000 Loss: 475.725585938, LR: 4.97870683679e-06
It: 60100 Loss: 3.45608568192, LR: 4.95387543284e-06
It: 60200 Loss: 1061.04174805, LR: 4.92916787605e-06
It: 60300 Loss: 152.154632568, LR: 4.9045835487e-06
It: 60400 Loss: 115.430801392, LR: 4.8801218362e-06
It: 60500 Loss: 241.985427856, LR: 4.855782127e-06
It: 60600 Loss: 424.228363037, LR: 4.83156381261e-06
It: 60700 Loss: 121.389854431, LR: 4.80746628756e-06
It: 60800 Loss: 192.393325806, LR: 4.78348894942e-06
It: 60900 Loss: 17.516702652, LR: 4.75963119875e-06
It: 61000 Loss: 343.5887146, LR: 4.73589243911e-06
It: 61100 Loss: 4.09289598465, LR: 4.71227207703e-06
It: 61200 Loss: 13.3485536575, LR: 4.688769522e-06
It: 61300 Loss: 600.83996582, LR: 4.66538418645e-06
It: 61400 Loss: 1191.20495605, LR: 4.64211548574e-06
It: 61500 Loss: 22.8802566528, LR: 4.61896283817e-06
It: 61600 Loss: 344.8984375, LR: 4.5959256649e-06
It: 61700 Loss: 220.230117798, LR: 4.57300339002e-06
It: 61800 Loss: 629.994140625, LR: 4.55019544046e-06
It: 61900 Loss: 3.57294583321, LR: 4.52750124603e-06
It: 62000 Loss: 23.546043396, LR: 4.50492023936e-06
It: 62100 Loss: 76.3950042725, LR: 4.48245185593e-06
It: 62200 Loss: 1220.97119141, LR: 4.46009553403e-06
It: 62300 Loss: 318.899291992, LR: 4.43785071475e-06
It: 62400 Loss: 994.467895508, LR: 4.41571684197e-06
It: 62500 Loss: 462.286193848, LR: 4.39369336234e-06
It: 62600 Loss: 2.4244287014, LR: 4.37177972528e-06
It: 62700 Loss: 3.89091157913, LR: 4.34997538293e-06
It: 62800 Loss: 581.791015625, LR: 4.3282797902e-06
It: 62900 Loss: 135.177581787, LR: 4.30669240468e-06
It: 63000 Loss: 3.58320856094, LR: 4.2852126867e-06
It: 63100 Loss: 21.7596950531, LR: 4.26384009927e-06
It: 63200 Loss: 177.502105713, LR: 4.24257410805e-06
It: 63300 Loss: 344.380004883, LR: 4.22141418141e-06
It: 63400 Loss: 571.996765137, LR: 4.20035979034e-06
It: 63500 Loss: 54.1923942566, LR: 4.17941040849e-06
It: 63600 Loss: 253.00793457, LR: 4.15856551212e-06
It: 63700 Loss: 134.190170288, LR: 4.1378245801e-06
It: 63800 Loss: 335.611846924, LR: 4.11718709391e-06
It: 63900 Loss: 144.394851685, LR: 4.09665253761e-06
It: 64000 Loss: 579.292541504, LR: 4.07622039784e-06
It: 64100 Loss: 803.775390625, LR: 4.05589016379e-06
It: 64200 Loss: 370.590270996, LR: 4.0356613272e-06
It: 64300 Loss: 111.36391449, LR: 4.01553338236e-06
It: 64400 Loss: 2.84235095978, LR: 3.99550582607e-06
It: 64500 Loss: 97.60597229, LR: 3.97557815762e-06
It: 64600 Loss: 243.600219727, LR: 3.95574987884e-06
It: 64700 Loss: 460.183898926, LR: 3.93602049401e-06
It: 64800 Loss: 3.45157670975, LR: 3.9163895099e-06
It: 64900 Loss: 1543.6295166, LR: 3.89685643573e-06
It: 65000 Loss: 708.999694824, LR: 3.87742078317e-06
It: 65100 Loss: 204.597640991, LR: 3.85808206634e-06
It: 65200 Loss: 11.4322957993, LR: 3.83883980176e-06
It: 65300 Loss: 133.026779175, LR: 3.81969350837e-06
It: 65400 Loss: 191.980743408, LR: 3.80064270752e-06
It: 65500 Loss: 118.251998901, LR: 3.78168692293e-06
It: 65600 Loss: 522.422119141, LR: 3.76282568072e-06
It: 65700 Loss: 70.677154541, LR: 3.74405850934e-06
It: 65800 Loss: 262.370941162, LR: 3.72538493962e-06
It: 65900 Loss: 128.961380005, LR: 3.70680450472e-06
It: 66000 Loss: 2.82531142235, LR: 3.68831674012e-06
It: 66100 Loss: 272.934539795, LR: 3.66992118364e-06
It: 66200 Loss: 348.640930176, LR: 3.65161737537e-06
It: 66300 Loss: 16.1938972473, LR: 3.63340485773e-06
It: 66400 Loss: 351.522705078, LR: 3.6152831754e-06
It: 66500 Loss: 190.137268066, LR: 3.59725187534e-06
It: 66600 Loss: 333.885253906, LR: 3.57931050677e-06
It: 66700 Loss: 349.895935059, LR: 3.56145862114e-06
It: 66800 Loss: 8.04243755341, LR: 3.54369577216e-06
It: 66900 Loss: 3.36081123352, LR: 3.52602151576e-06
It: 67000 Loss: 3.04412961006, LR: 3.50843541008e-06
It: 67100 Loss: 2.85391736031, LR: 3.49093701548e-06
It: 67200 Loss: 116.134841919, LR: 3.47352589447e-06
It: 67300 Loss: 123.778907776, LR: 3.4562016118e-06
It: 67400 Loss: 188.038040161, LR: 3.43896373435e-06
It: 67500 Loss: 210.203216553, LR: 3.42181183117e-06
It: 67600 Loss: 664.863037109, LR: 3.40474547346e-06
It: 67700 Loss: 457.423309326, LR: 3.38776423457e-06
It: 67800 Loss: 67.5146942139, LR: 3.37086768996e-06
It: 67900 Loss: 164.2762146, LR: 3.35405541721e-06
It: 68000 Loss: 2.51661705971, LR: 3.33732699603e-06
It: 68100 Loss: 480.107910156, LR: 3.3206820082e-06
It: 68200 Loss: 2.65030765533, LR: 3.30412003759e-06
It: 68300 Loss: 264.309570312, LR: 3.28764067015e-06
It: 68400 Loss: 95.1824264526, LR: 3.2712434939e-06
It: 68500 Loss: 568.698059082, LR: 3.25492809891e-06
It: 68600 Loss: 431.125335693, LR: 3.23869407729e-06
It: 68700 Loss: 25.5100154877, LR: 3.22254102319e-06
It: 68800 Loss: 57.3216705322, LR: 3.20646853279e-06
It: 68900 Loss: 28.5055522919, LR: 3.19047620426e-06
It: 69000 Loss: 2.51674938202, LR: 3.17456363781e-06
It: 69100 Loss: 3.27616214752, LR: 3.15873043561e-06
It: 69200 Loss: 403.248321533, LR: 3.14297620184e-06
It: 69300 Loss: 14.7654972076, LR: 3.12730054263e-06
It: 69400 Loss: 301.018615723, LR: 3.11170306611e-06
It: 69500 Loss: 2.321652174, LR: 3.09618338232e-06
It: 69600 Loss: 3.13929271698, LR: 3.08074110328e-06
It: 69700 Loss: 854.776306152, LR: 3.06537584292e-06
It: 69800 Loss: 18.9208240509, LR: 3.05008721712e-06
It: 69900 Loss: 2.10465312004, LR: 3.03487484366e-06
It: 70000 Loss: 412.592437744, LR: 3.01973834223e-06
It: 70100 Loss: 11.2557106018, LR: 3.00467733442e-06
It: 70200 Loss: 157.532897949, LR: 2.98969144369e-06
It: 70300 Loss: 564.705078125, LR: 2.97478029541e-06
It: 70400 Loss: 323.223052979, LR: 2.95994351679e-06
It: 70500 Loss: 1269.19812012, LR: 2.94518073691e-06
It: 70600 Loss: 235.574035645, LR: 2.9304915867e-06
It: 70700 Loss: 144.132659912, LR: 2.91587569894e-06
It: 70800 Loss: 213.562332153, LR: 2.90133270822e-06
It: 70900 Loss: 174.881988525, LR: 2.88686225097e-06
It: 71000 Loss: 311.732971191, LR: 2.87246396542e-06
It: 71100 Loss: 10.4746732712, LR: 2.85813749163e-06
It: 71200 Loss: 2.24035739899, LR: 2.84388247142e-06
It: 71300 Loss: 3.0234336853, LR: 2.82969854842e-06
It: 71400 Loss: 373.595245361, LR: 2.81558536803e-06
It: 71500 Loss: 386.849945068, LR: 2.80154257742e-06
It: 71600 Loss: 139.066574097, LR: 2.78756982552e-06
It: 71700 Loss: 520.809143066, LR: 2.77366676302e-06
It: 71800 Loss: 2.75046372414, LR: 2.75983304232e-06
It: 71900 Loss: 145.615646362, LR: 2.7460683176e-06
It: 72000 Loss: 479.856536865, LR: 2.73237224473e-06
It: 72100 Loss: 472.716552734, LR: 2.71874448131e-06
It: 72200 Loss: 22.5941333771, LR: 2.70518468664e-06
It: 72300 Loss: 166.655639648, LR: 2.69169252172e-06
It: 72400 Loss: 523.487121582, LR: 2.67826764926e-06
It: 72500 Loss: 152.344390869, LR: 2.66490973364e-06
It: 72600 Loss: 133.624725342, LR: 2.65161844089e-06
It: 72700 Loss: 489.02734375, LR: 2.63839343874e-06
It: 72800 Loss: 193.72543335, LR: 2.62523439657e-06
It: 72900 Loss: 3.14044594765, LR: 2.61214098539e-06
It: 73000 Loss: 353.011749268, LR: 2.59911287788e-06
It: 73100 Loss: 116.541244507, LR: 2.58614974832e-06
It: 73200 Loss: 540.94732666, LR: 2.57325127264e-06
It: 73300 Loss: 350.295928955, LR: 2.56041712837e-06
It: 73400 Loss: 2.76372814178, LR: 2.54764699467e-06
It: 73500 Loss: 2.71140193939, LR: 2.53494055227e-06
It: 73600 Loss: 3.46537876129, LR: 2.52229748352e-06
It: 73700 Loss: 13.9907588959, LR: 2.50971747234e-06
It: 73800 Loss: 2.75410366058, LR: 2.49720020423e-06
It: 73900 Loss: 2.92866063118, LR: 2.48474536625e-06
It: 74000 Loss: 16.463224411, LR: 2.47235264703e-06
It: 74100 Loss: 385.284790039, LR: 2.46002173676e-06
It: 74200 Loss: 12.1447000504, LR: 2.44775232717e-06
It: 74300 Loss: 16.7270050049, LR: 2.4355441115e-06
It: 74400 Loss: 16.0855121613, LR: 2.42339678457e-06
It: 74500 Loss: 3.18584132195, LR: 2.41131004268e-06
It: 74600 Loss: 53.6592636108, LR: 2.39928358367e-06
It: 74700 Loss: 64.9272689819, LR: 2.38731710687e-06
It: 74800 Loss: 598.813598633, LR: 2.37541031313e-06
It: 74900 Loss: 9.18537807465, LR: 2.36356290477e-06
It: 75000 Loss: 128.668838501, LR: 2.3517745856e-06
It: 75100 Loss: 60.9253997803, LR: 2.34004506092e-06
It: 75200 Loss: 220.875518799, LR: 2.32837403749e-06
It: 75300 Loss: 516.632202148, LR: 2.31676122353e-06
It: 75400 Loss: 26.6043777466, LR: 2.30520632872e-06
It: 75500 Loss: 149.004943848, LR: 2.29370906419e-06
It: 75600 Loss: 127.954559326, LR: 2.28226914251e-06
It: 75700 Loss: 3.39930295944, LR: 2.27088627767e-06
It: 75800 Loss: 76.9041900635, LR: 2.25956018511e-06
It: 75900 Loss: 16.1269760132, LR: 2.24829058167e-06
It: 76000 Loss: 1009.32354736, LR: 2.23707718562e-06
It: 76100 Loss: 9.50566864014, LR: 2.22591971661e-06
It: 76200 Loss: 64.9912338257, LR: 2.2148178957e-06
It: 76300 Loss: 677.684509277, LR: 2.20377144536e-06
It: 76400 Loss: 3.22538208961, LR: 2.19278008943e-06
It: 76500 Loss: 77.750869751, LR: 2.1818435531e-06
It: 76600 Loss: 3.41447925568, LR: 2.17096156298e-06
It: 76700 Loss: 890.259643555, LR: 2.16013384702e-06
It: 76800 Loss: 824.879394531, LR: 2.14936013451e-06
It: 76900 Loss: 227.760696411, LR: 2.13864015612e-06
